time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
0.075000,0.306587,0.000244,0.486468,0.306723,0.000193,0.486799,0.000136,-0.000051,0.000332,-0.000201,-0.000665,-0.000061,-0.003341,0.000623,-0.009021,0.002763,0.017236,0.001154,0.083100,-0.017519,0.213577,-0.011758,-0.035803,-0.002520,-0.007911,-0.088729,0.000802,0.147220,-0.015432,0.072021,0.002507
0.076000,0.306584,0.000243,0.486461,0.306723,0.000193,0.486799,0.000139,-0.000050,0.000338,-0.000205,-0.000679,-0.000056,-0.003427,0.000165,-0.009787,0.003161,0.019785,-0.000665,0.085189,-0.008329,0.229549,-0.013361,-0.040927,0.001134,-0.001420,-0.098486,0.007535,0.160156,-0.015100,0.078978,-0.001149
0.077000,0.306582,0.000245,0.486455,0.306723,0.000193,0.486799,0.000141,-0.000052,0.000344,-0.000208,-0.000690,-0.000060,-0.002932,0.001292,-0.008523,0.006914,0.017531,0.001169,0.075599,-0.031006,0.204834,-0.028384,-0.036442,-0.002549,-0.012061,-0.087832,0.008180,0.142779,-0.034895,0.070310,0.002550
0.078000,0.306580,0.000244,0.486451,0.306723,0.000193,0.486799,0.000143,-0.000051,0.000348,-0.000205,-0.000695,-0.000058,-0.002900,0.000756,-0.006621,0.004920,0.012397,0.000040,0.075179,-0.020178,0.167257,-0.020400,-0.026184,-0.000284,-0.006483,-0.066011,0.007650,0.114726,-0.024636,0.056675,0.000285
0.079000,0.306578,0.000245,0.486445,0.306723,0.000193,0.486799,0.000146,-0.000052,0.000355,-0.000208,-0.000708,-0.000061,-0.002360,0.000864,-0.006319,0.003737,0.012141,-0.000013,0.064668,-0.022480,0.161833,-0.015676,-0.025699,-0.000187,-0.007096,-0.065486,0.003618,0.110343,-0.020397,0.053503,0.000184
0.080000,0.306573,0.000245,0.486439,0.306723,0.000193,0.486799,0.000150,-0.000052,0.000361,-0.000207,-0.000717,-0.000058,-0.002916,0.000822,-0.007527,0.002404,0.014206,0.000415,0.076288,-0.021635,0.186601,-0.010343,-0.029847,-0.001033,-0.007691,-0.075480,-0.000492,0.127664,-0.014886,0.062268,0.001023
0.081000,0.306572,0.000244,0.486432,0.306723,0.000193,0.486799,0.000152,-0.000051,0.000367,-0.000212,-0.000731,-0.000062,-0.002477,0.000405,-0.007193,0.002622,0.014425,0.001528,0.067727,-0.013156,0.180539,-0.011230,-0.030312,-0.003273,-0.007312,-0.075406,0.001339,0.124180,-0.013985,0.060401,0.003263
0.082000,0.306568,0.000244,0.486427,0.306723,0.000193,0.486799,0.000155,-0.000051,0.000372,-0.000213,-0.000741,-0.000061,-0.002899,0.001131,-0.005823,0.006210,0.010661,0.000076,0.076564,-0.027742,0.153683,-0.025586,-0.022804,-0.000363,-0.008888,-0.058220,0.008798,0.105114,-0.031415,0.052396,0.000372
0.083000,0.306565,0.000246,0.486420,0.306723,0.000193,0.486799,0.000158,-0.000053,0.000379,-0.000215,-0.000754,-0.000063,-0.003192,0.001127,-0.005601,0.005100,0.009581,0.000111,0.082747,-0.027832,0.149943,-0.021153,-0.020671,-0.000444,-0.008998,-0.053966,0.005571,0.101996,-0.027001,0.051237,0.000450
0.084000,0.306564,0.000247,0.486415,0.306723,0.000193,0.486799,0.000160,-0.000054,0.000384,-0.000213,-0.000763,-0.000064,-0.002972,0.001142,-0.004632,0.003192,0.006849,0.000050,0.078582,-0.028263,0.131063,-0.013514,-0.015223,-0.000325,-0.009018,-0.043341,0.000098,0.087100,-0.019456,0.043260,0.000328
0.085000,0.306560,0.000246,0.486408,0.306723,0.000193,0.486799,0.000163,-0.000053,0.000392,-0.000215,-0.000778,-0.000061,-0.003355,0.000300,-0.004452,0.002814,0.006785,-0.001195,0.086646,-0.011280,0.128189,-0.012007,-0.015127,0.002177,-0.001301,-0.041106,0.006348,0.086672,-0.014376,0.044608,-0.002176
0.086000,0.306558,0.000246,0.486402,0.306723,0.000193,0.486799,0.000165,-0.000053,0.000397,-0.000213,-0.000787,-0.000066,-0.003274,0.000597,-0.005925,0.001701,0.009889,0.001616,0.085272,-0.017274,0.158189,-0.007553,-0.021353,-0.003464,-0.008786,-0.056798,-0.002760,0.106893,-0.011177,0.053179,0.003457
0.087000,0.306555,0.000247,0.486396,0.306723,0.000193,0.486799,0.000168,-0.000054,0.000403,-0.000215,-0.000800,-0.000070,-0.002965,0.000593,-0.005993,0.001692,0.011144,0.001802,0.079439,-0.017277,0.160147,-0.007517,-0.023886,-0.003847,-0.009160,-0.060854,-0.003048,0.109620,-0.011141,0.054656,0.003839
0.088000,0.306553,0.000247,0.486392,0.306723,0.000193,0.486799,0.000170,-0.000054,0.000407,-0.000216,-0.000808,-0.000066,-0.002442,0.000158,-0.005346,0.000809,0.010146,-0.000098,0.069233,-0.008574,0.147655,-0.003993,-0.021908,-0.000035,-0.002678,-0.056608,-0.000012,0.100448,-0.005788,0.049433,0.000024
0.089000,0.306550,0.000248,0.486386,0.306723,0.000193,0.486799,0.000173,-0.000055,0.000413,-0.000215,-0.000818,-0.000063,-0.002832,0.000212,-0.004677,-0.000205,0.007790,-0.001128,0.077438,-0.009724,0.134884,0.000067,-0.017216,0.002035,-0.000970,-0.046699,-0.001807,0.090766,-0.001974,0.045349,-0.002046
0.090000,0.306547,0.000247,0.486381,0.306723,0.000193,0.486799,0.000176,-0.000054,0.000418,-0.000217,-0.000828,-0.000064,-0.002536,0.000249,-0.004436,0.000374,0.007816,0.000233,0.071854,-0.010422,0.130566,-0.002254,-0.017288,-0.000690,-0.003905,-0.046311,-0.002312,0.088093,-0.004439,0.043868,0.000681
0.091000,0.306545,0.000248,0.486372,0.306723,0.000193,0.486799,0.000178,-0.000055,0.000427,-0.000219,-0.000843,-0.000064,-0.002525,0.000038,-0.006709,0.000897,0.012624,-0.000238,0.071839,-0.006214,0.176854,-0.004351,-0.026936,0.000251,-0.001664,-0.070240,0.001214,0.119590,-0.005648,0.057565,-0.000265
0.092000,0.306542,0.000249,0.486368,0.306723,0.000193,0.486799,0.000181,-0.000056,0.000431,-0.000217,-0.000850,-0.000070,-0.002432,0.000385,-0.006321,0.000243,0.012264,0.001776,0.070377,-0.013273,0.169487,-0.001731,-0.026226,-0.003798,-0.007885,-0.067486,-0.005808,0.115219,-0.004512,0.055906,0.003783
0.093000,0.306540,0.000249,0.486364,0.306723,0.000193,0.486799,0.000183,-0.000056,0.000435,-0.000216,-0.000856,-0.000072,-0.002415,0.000170,-0.007145,-0.000247,0.014093,0.005363,0.070290,-0.008944,0.186385,0.000233,-0.029898,-0.010978,-0.013736,-0.076393,-0.010862,0.126857,-0.001630,0.061044,0.010958
0.094000,0.306537,0.000248,0.486359,0.306723,0.000193,0.486799,0.000186,-0.000055,0.000440,-0.000219,-0.000865,-0.000064,-0.002787,0.000079,-0.005862,0.000928,0.010427,0.001877,0.078106,-0.007120,0.161253,-0.004478,-0.022582,-0.003977,-0.006174,-0.060092,-0.001980,0.108669,-0.005963,0.053168,0.003967
0.095000,0.306533,0.000248,0.486353,0.306723,0.000193,0.486799,0.000190,-0.000055,0.000446,-0.000220,-0.000879,-0.000064,-0.002552,0.000280,-0.006141,0.000444,0.011554,0.002921,0.073784,-0.011067,0.167455,-0.002548,-0.024867,-0.006065,-0.009476,-0.064966,-0.006114,0.113334,-0.004862,0.055087,0.006051
0.096000,0.306530,0.000247,0.486346,0.306723,0.000193,0.486799,0.000193,-0.000054,0.000453,-0.000221,-0.000892,-0.000065,-0.003429,-0.000085,-0.006850,0.000260,0.017436,0.002252,0.091750,-0.003710,0.182286,-0.001810,-0.036656,-0.004730,-0.005883,-0.078585,-0.003292,0.134445,-0.002579,0.071958,0.004708
0.097000,0.306528,0.000249,0.486341,0.306723,0.000193,0.486799,0.000195,-0.000056,0.000459,-0.000219,-0.000901,-0.000071,-0.003323,0.000346,-0.005805,0.000026,0.013633,0.003362,0.089878,-0.012538,0.161971,-0.000869,-0.029068,-0.006975,-0.010843,-0.065001,-0.008428,0.117017,-0.003496,0.062198,0.006956
0.098000,0.306526,0.000250,0.486338,0.306723,0.000193,0.486799,0.000197,-0.000057,0.000462,-0.000221,-0.000904,-0.000068,-0.002787,0.000285,-0.004938,-0.000169,0.011252,0.000710,0.079402,-0.011359,0.144927,-0.000099,-0.024312,-0.001658,-0.005166,-0.056607,-0.004832,0.102876,-0.002482,0.053740,0.001642
0.099000,0.306523,0.000250,0.486330,0.306723,0.000193,0.486799,0.000200,-0.000057,0.000469,-0.000221,-0.000920,-0.000071,-0.002201,0.000269,-0.004462,-0.000548,0.010439,0.001632,0.068053,-0.011132,0.136170,0.001421,-0.022717,-0.003512,-0.006944,-0.054070,-0.007138,0.095699,-0.000912,0.048989,0.003495
0.100000,0.306520,0.000252,0.486325,0.306723,0.000193,0.486799,0.000203,-0.000059,0.000474,-0.000222,-0.000928,-0.000072,-0.002409,0.000733,-0.003951,-0.000144,0.008207,0.001757,0.072507,-0.020597,0.126459,-0.000199,-0.018270,-0.003767,-0.010108,-0.045937,-0.009260,0.087230,-0.004525,0.044629,0.003756
0.101000,0.306517,0.000252,0.486320,0.306723,0.000193,0.486799,0.000206,-0.000059,0.000479,-0.000226,-0.000936,-0.000077,-0.002697,0.000439,-0.003124,-0.000329,0.005223,0.002207,0.078652,-0.014708,0.110406,0.000528,-0.012319,-0.004684,-0.009220,-0.034083,-0.008505,0.074474,-0.002559,0.038565,0.004675
0.102000,0.306515,0.000251,0.486315,0.306723,0.000193,0.486799,0.000208,-0.000058,0.000484,-0.000228,-0.000947,-0.000072,-0.002335,-0.000198,-0.003825,0.000019,0.007438,-0.000253,0.071668,-0.001832,0.124937,-0.000873,-0.016771,0.000253,-0.000329,-0.044092,0.000176,0.084904,-0.001252,0.042817,-0.000263
0.103000,0.306512,0.000253,0.486307,0.306723,0.000193,0.486799,0.000211,-0.000060,0.000492,-0.000227,-0.000961,-0.000079,-0.002155,0.000590,-0.004976,-0.000381,0.010010,0.002017,0.068402,-0.017796,0.148722,0.000730,-0.021942,-0.004310,-0.009788,-0.057100,-0.009387,0.100887,-0.003003,0.049387,0.004295
0.104000,0.306509,0.000253,0.486302,0.306723,0.000193,0.486799,0.000215,-0.000060,0.000497,-0.000223,-0.000971,-0.000072,-0.002020,0.000008,-0.005015,-0.001137,0.009593,-0.000266,0.066139,-0.006125,0.150034,0.003765,-0.021128,0.000278,-0.001619,-0.057036,-0.004493,0.100403,0.002485,0.048209,-0.000297
0.105000,0.306507,0.000254,0.486296,0.306723,0.000193,0.486799,0.000217,-0.000061,0.000503,-0.000223,-0.000984,-0.000080,-0.002080,0.000478,-0.004835,-0.000710,0.008856,0.001390,0.067583,-0.015688,0.147055,0.002061,-0.019679,-0.003059,-0.007892,-0.054443,-0.008761,0.097730,-0.001230,0.046805,0.003044
0.106000,0.306503,0.000253,0.486293,0.306723,0.000193,0.486799,0.000221,-0.000060,0.000506,-0.000224,-0.000985,-0.000082,-0.003247,0.000041,-0.002337,-0.000029,0.001202,0.001462,0.091392,-0.006875,0.097318,-0.000669,-0.004374,-0.003211,-0.005348,-0.020110,-0.004055,0.061939,-0.002109,0.032150,0.003209
0.107000,0.306501,0.000255,0.486286,0.306723,0.000193,0.486799,0.000222,-0.000062,0.000513,-0.000220,-0.000998,-0.000086,-0.002784,0.000448,-0.003728,-0.001553,0.005935,0.002122,0.082364,-0.015125,0.125838,0.005442,-0.013867,-0.004545,-0.009218,-0.039800,-0.012030,0.083779,0.002268,0.042247,0.004530
0.108000,0.306499,0.000255,0.486281,0.306723,0.000193,0.486799,0.000224,-0.000062,0.000518,-0.000222,-0.001004,-0.000079,-0.002561,0.000441,-0.005390,-0.000360,0.008892,0.000199,0.078060,-0.015031,0.159610,0.000663,-0.019791,-0.000676,-0.005313,-0.056792,-0.005880,0.105098,-0.002492,0.050220,0.000662
0.109000,0.306495,0.000255,0.486275,0.306723,0.000193,0.486799,0.000228,-0.000062,0.000524,-0.000225,-0.001020,-0.000077,-0.003072,0.000020,-0.007505,-0.000290,0.014895,-0.001238,0.088782,-0.006594,0.202524,0.000375,-0.031830,0.002206,0.000164,-0.080430,-0.000888,0.138773,-0.001004,0.068270,-0.002228
0.110000,0.306494,0.000256,0.486269,0.306723,0.000193,0.486799,0.000229,-0.000063,0.000530,-0.000224,-0.001030,-0.000084,-0.002924,0.000144,-0.006351,-0.000823,0.011192,0.001301,0.086011,-0.009138,0.179997,0.002509,-0.024445,-0.002896,-0.005725,-0.066503,-0.006838,0.120393,0.000598,0.058334,0.002877
0.111000,0.306491,0.000256,0.486264,0.306723,0.000193,0.486799,0.000232,-0.000063,0.000536,-0.000224,-0.001042,-0.000082,-0.002496,0.000199,-0.006092,-0.000504,0.011640,-0.000040,0.077732,-0.010276,0.175387,0.001231,-0.025365,-0.000207,-0.003384,-0.067292,-0.004404,0.118087,-0.000922,0.057106,0.000188
0.112000,0.306488,0.000255,0.486259,0.306723,0.000193,0.486799,0.000235,-0.000062,0.000540,-0.000226,-0.001050,-0.000082,-0.002935,-0.000102,-0.007180,0.000248,0.014009,0.000966,0.086929,-0.004191,0.197622,-0.001784,-0.030119,-0.002218,-0.003516,-0.077486,-0.001693,0.134510,-0.002652,0.065742,0.002200
0.113000,0.306486,0.000257,0.486253,0.306723,0.000193,0.486799,0.000237,-0.000064,0.000546,-0.000225,-0.001061,-0.000081,-0.002557,0.000312,-0.006899,-0.000232,0.013526,-0.000278,0.079591,-0.012582,0.192594,0.000142,-0.029175,0.000273,-0.003603,-0.076128,-0.004034,0.130257,-0.002495,0.062811,-0.000293
0.114000,0.306484,0.000256,0.486247,0.306723,0.000193,0.486799,0.000239,-0.000063,0.000552,-0.000230,-0.001076,-0.000078,-0.002311,-0.000130,-0.006691,0.000441,0.014213,-0.001465,0.074952,-0.003722,0.189056,-0.002568,-0.030577,0.002657,0.001504,-0.077160,0.002460,0.129401,-0.003342,0.062924,-0.002674
0.115000,0.306482,0.000257,0.486242,0.306723,0.000193,0.486799,0.000241,-0.000064,0.000557,-0.000230,-0.001082,-0.000080,-0.002041,0.000020,-0.006290,-0.000148,0.012242,-0.000326,0.069790,-0.006761,0.181510,-0.000213,-0.026647,0.000372,-0.001711,-0.071691,-0.001809,0.121244,-0.001624,0.057249,-0.000390
0.116000,0.306480,0.000257,0.486237,0.306723,0.000193,0.486799,0.000243,-0.000064,0.000562,-0.000228,-0.001090,-0.000086,-0.002494,0.000175,-0.005293,-0.000885,0.009812,0.001650,0.079054,-0.009935,0.162066,0.002743,-0.021804,-0.003600,-0.006673,-0.059413,-0.007758,0.108407,0.000665,0.052659,0.003582
0.117000,0.306478,0.000257,0.486231,0.306723,0.000193,0.486799,0.000245,-0.000064,0.000568,-0.000227,-0.001103,-0.000085,-0.002159,-0.000097,-0.005621,-0.000795,0.011086,0.000781,0.072635,-0.004430,0.169214,0.002383,-0.024378,-0.001859,-0.003239,-0.065188,-0.004478,0.113539,0.001463,0.054505,0.001839
0.118000,0.306476,0.000257,0.486224,0.306723,0.000193,0.486799,0.000247,-0.000064,0.000575,-0.000229,-0.001119,-0.000082,-0.001986,0.000199,-0.006179,-0.000092,0.012457,-0.000381,0.069392,-0.010416,0.181086,-0.000430,-0.027153,0.000475,-0.002736,-0.072127,-0.002781,0.121500,-0.002612,0.057633,-0.000493
0.119000,0.306473,0.000258,0.486218,0.306723,0.000193,0.486799,0.000250,-0.000065,0.000581,-0.000227,-0.001130,-0.000085,-0.002579,-0.000039,-0.005337,-0.000062,0.009778,-0.000573,0.081573,-0.005753,0.164816,-0.000547,-0.021817,0.000850,-0.000936,-0.059880,-0.000917,0.110040,-0.001749,0.053438,-0.000864
0.120000,0.306471,0.000259,0.486214,0.306723,0.000193,0.486799,0.000252,-0.000066,0.000585,-0.000227,-0.001138,-0.000085,-0.002801,0.000524,-0.006626,-0.000438,0.012657,0.000471,0.086233,-0.017090,0.191004,0.000959,-0.027590,-0.001240,-0.006506,-0.073015,-0.007159,0.128770,-0.002626,0.062486,0.001220
0.121000,0.306469,0.000259,0.486208,0.306723,0.000193,0.486799,0.000254,-0.000066,0.000591,-0.000232,-0.001151,-0.000088,-0.003028,0.000168,-0.006093,0.000103,0.011499,0.001650,0.091076,-0.009950,0.180924,-0.001223,-0.025300,-0.003609,-0.006680,-0.066858,-0.004955,0.122339,-0.003302,0.060334,0.003594
0.122000,0.306467,0.000258,0.486205,0.306723,0.000193,0.486799,0.000256,-0.000065,0.000595,-0.000233,-0.001159,-0.000086,-0.002502,-0.000318,-0.005431,0.000225,0.010406,0.000532,0.080707,-0.000109,0.168085,-0.001717,-0.023130,-0.001366,-0.001413,-0.062338,0.000192,0.112789,-0.001727,0.054855,0.001353
0.123000,0.306464,0.000258,0.486197,0.306723,0.000193,0.486799,0.000259,-0.000065,0.000603,-0.000235,-0.001175,-0.000087,-0.003173,-0.000195,-0.007634,0.000542,0.015092,0.000611,0.094523,-0.002588,0.212937,-0.002988,-0.032533,-0.001525,-0.002327,-0.083446,0.000177,0.145126,-0.003517,0.071091,0.001507
0.124000,0.306462,0.000261,0.486192,0.306723,0.000193,0.486799,0.000261,-0.000068,0.000607,-0.000233,-0.001184,-0.000088,-0.003065,0.000847,-0.008350,-0.000385,0.016881,0.000733,0.092592,-0.023706,0.227711,0.000727,-0.036129,-0.001774,-0.009071,-0.091918,-0.009530,0.155450,-0.004249,0.075572,0.001748
0.125000,0.306461,0.000260,0.486184,0.306723,0.000193,0.486799,0.000262,-0.000067,0.000615,-0.000233,-0.001199,-0.000084,-0.002062,-0.000011,-0.006839,0.000327,0.013919,-0.001092,0.072660,-0.006451,0.198248,-0.002122,-0.030237,0.001889,-0.000098,-0.079999,0.000716,0.133103,-0.003469,0.062903,-0.001906
0.126000,0.306459,0.000260,0.486183,0.306723,0.000193,0.486799,0.000264,-0.000067,0.000616,-0.000233,-0.001202,-0.000088,-0.002565,0.000173,-0.004778,-0.000175,0.008586,0.000886,0.082971,-0.010143,0.157196,-0.000117,-0.019575,-0.002081,-0.005214,-0.055070,-0.004722,0.104381,-0.002240,0.050824,0.002068
0.127000,0.306459,0.000261,0.486177,0.306723,0.000193,0.486799,0.000264,-0.000068,0.000623,-0.000232,-0.001213,-0.000091,-0.002099,0.000389,-0.005507,-0.000071,0.010747,0.001255,0.073685,-0.014592,0.172399,-0.000528,-0.023919,-0.002829,-0.007325,-0.065542,-0.006409,0.114717,-0.003586,0.054544,0.002814
0.128000,0.306457,0.000260,0.486172,0.306723,0.000193,0.486799,0.000266,-0.000067,0.000627,-0.000235,-0.001220,-0.000084,-0.002550,0.000642,-0.006613,0.004782,0.012884,-0.001752,0.082954,-0.019561,0.194974,-0.019951,-0.028210,0.003210,-0.002804,-0.075356,0.009998,0.130842,-0.024058,0.062751,-0.003201
0.129000,0.306455,0.000261,0.486163,0.306723,0.000193,0.486799,0.000268,-0.000068,0.000636,-0.000235,-0.001243,-0.000091,-0.002020,0.001100,-0.007419,0.003813,0.015712,0.000594,0.072562,-0.028790,0.211962,-0.016074,-0.033910,-0.001507,-0.010343,-0.087919,0.000928,0.143229,-0.022117,0.067750,0.001507
0.130000,0.306453,0.000261,0.486161,0.306723,0.000193,0.486799,0.000270,-0.000068,0.000638,-0.000233,-0.001244,-0.000093,-0.002103,0.000521,-0.005738,0.002788,0.011093,0.000714,0.074517,-0.017223,0.178544,-0.011968,-0.024676,-0.001755,-0.007045,-0.068058,0.001610,0.118477,-0.015578,0.056008,0.001756
0.131000,0.306451,0.000260,0.486155,0.306723,0.000193,0.486799,0.000272,-0.000067,0.000644,-0.000233,-0.001259,-0.000090,-0.001514,0.000173,-0.005021,0.001840,0.010505,-0.000080,0.062918,-0.010157,0.164827,-0.008175,-0.023528,-0.000156,-0.003280,-0.064476,0.002351,0.109374,-0.010301,0.051217,0.000152
0.132000,0.306449,0.000260,0.486150,0.306723,0.000193,0.486799,0.000274,-0.000067,0.000649,-0.000234,-0.001269,-0.000094,-0.001240,0.000019,-0.003555,0.002024,0.007185,0.000807,0.057678,-0.007094,0.135992,-0.008915,-0.016907,-0.001943,-0.004127,-0.049781,0.002612,0.088474,-0.010395,0.040969,0.001945
0.133000,0.306447,0.000260,0.486146,0.306723,0.000193,0.486799,0.000276,-0.000067,0.000653,-0.000236,-0.001276,-0.000088,-0.001761,-0.000183,-0.004776,0.001231,0.009479,-0.001511,0.068334,-0.003088,0.160843,-0.005752,-0.021510,0.002713,0.001754,-0.060393,0.004961,0.106171,-0.006394,0.049989,-0.002719
0.134000,0.306447,0.000263,0.486138,0.306723,0.000193,0.486799,0.000276,-0.000070,0.000661,-0.000236,-0.001295,-0.000095,-0.001835,0.000693,-0.005090,0.000564,0.009892,0.000146,0.069876,-0.020872,0.167944,-0.003081,-0.022374,-0.000625,-0.007044,-0.063207,-0.005083,0.110582,-0.007462,0.051802,0.000614
0.135000,0.306445,0.000262,0.486134,0.306723,0.000193,0.486799,0.000278,-0.000069,0.000665,-0.000236,-0.001299,-0.000088,-0.002025,0.000306,-0.004872,0.000444,0.009398,-0.000934,0.073902,-0.013016,0.163958,-0.002601,-0.021394,0.001561,-0.002449,-0.060375,-0.001323,0.108237,-0.005332,0.051320,-0.001572
0.136000,0.306444,0.000262,0.486129,0.306723,0.000193,0.486799,0.000280,-0.000069,0.000670,-0.000236,-0.001310,-0.000095,-0.001534,0.000215,-0.004649,0.000349,0.008971,0.000597,0.064231,-0.011240,0.159967,-0.002222,-0.020563,-0.001528,-0.004990,-0.059807,-0.003192,0.104284,-0.004574,0.048105,0.001518
0.137000,0.306441,0.000261,0.486124,0.306723,0.000193,0.486799,0.000282,-0.000068,0.000675,-0.000236,-0.001321,-0.000094,-0.001749,-0.000123,-0.005060,0.000225,0.009850,0.001226,0.068779,-0.004362,0.168704,-0.001728,-0.022342,-0.002780,-0.004130,-0.063576,-0.002184,0.110770,-0.002630,0.051607,0.002767
0.138000,0.306439,0.000261,0.486119,0.306723,0.000193,0.486799,0.000284,-0.000068,0.000680,-0.000236,-0.001332,-0.000089,-0.001792,-0.000247,-0.005378,0.000176,0.010994,-0.001198,0.069884,-0.001882,0.175577,-0.001530,-0.024653,0.002086,0.001495,-0.067838,0.001916,0.116468,-0.001917,0.054748,-0.002100
0.139000,0.306437,0.000260,0.486110,0.306723,0.000193,0.486799,0.000286,-0.000067,0.000689,-0.000237,-0.001351,-0.000091,-0.001886,-0.000306,-0.006607,-0.000113,0.013931,-0.000635,0.072024,-0.000597,0.201051,-0.000377,-0.030564,0.000951,0.000760,-0.081280,0.000724,0.134673,-0.000490,0.063338,-0.000971
0.140000,0.306437,0.000261,0.486108,0.306723,0.000193,0.486799,0.000286,-0.000068,0.000691,-0.000238,-0.001356,-0.000089,-0.001538,-0.000204,-0.005561,0.000427,0.011494,-0.001984,0.065129,-0.002687,0.180363,-0.002538,-0.025699,0.003657,0.002818,-0.071090,0.003473,0.119161,-0.003096,0.055209,-0.003671
0.141000,0.306435,0.000260,0.486103,0.306723,0.000193,0.486799,0.000288,-0.000067,0.000696,-0.000236,-0.001366,-0.000090,-0.002147,-0.000354,-0.004985,0.000060,0.009521,-0.001133,0.077537,0.000370,0.169332,-0.001067,-0.021774,0.001952,0.002046,-0.061846,0.002224,0.111621,-0.000980,0.052935,-0.001965
0.142000,0.306433,0.000260,0.486097,0.306723,0.000193,0.486799,0.000290,-0.000067,0.000702,-0.000238,-0.001378,-0.000094,-0.002098,0.000082,-0.005521,0.000241,0.010903,0.002073,0.076726,-0.008389,0.180620,-0.001797,-0.024563,-0.004473,-0.007057,-0.068241,-0.004640,0.119633,-0.003544,0.056544,0.004460
0.143000,0.306432,0.000261,0.486090,0.306723,0.000193,0.486799,0.000291,-0.000068,0.000709,-0.000238,-0.001394,-0.000095,-0.001927,-0.000072,-0.005912,0.000369,0.012118,0.000587,0.073457,-0.005319,0.189149,-0.002309,-0.027025,-0.001505,-0.003148,-0.073840,-0.001185,0.125702,-0.003413,0.059060,0.001490
0.144000,0.306431,0.000260,0.486089,0.306723,0.000193,0.486799,0.000292,-0.000067,0.000711,-0.000239,-0.001396,-0.000089,-0.001314,-0.000457,-0.003611,0.000709,0.006907,-0.001938,0.061277,0.002488,0.143288,-0.003674,-0.016606,0.003566,0.004318,-0.051167,0.005908,0.092081,-0.003143,0.042061,-0.003571
0.145000,0.306430,0.000259,0.486084,0.306723,0.000193,0.486799,0.000293,-0.000066,0.000715,-0.000239,-0.001407,-0.000086,-0.001312,-0.000475,-0.004201,0.000475,0.008780,-0.002358,0.061427,0.002887,0.155550,-0.002735,-0.020374,0.004414,0.005288,-0.058688,0.005969,0.101655,-0.002121,0.046933,-0.004424
0.146000,0.306428,0.000260,0.486078,0.306723,0.000193,0.486799,0.000295,-0.000067,0.000721,-0.000236,-0.001419,-0.000095,-0.001532,0.000076,-0.005131,-0.000532,0.010759,0.001518,0.066037,-0.008239,0.174758,0.001303,-0.024357,-0.003370,-0.005917,-0.067878,-0.006021,0.115292,-0.000416,0.053573,0.003351
0.147000,0.306427,0.000260,0.486075,0.306723,0.000193,0.486799,0.000296,-0.000067,0.000724,-0.000245,-0.001425,-0.000092,-0.001138,-0.000152,-0.003144,0.000894,0.006560,0.000464,0.058314,-0.003621,0.135263,-0.004434,-0.015970,-0.001251,-0.002369,-0.048517,0.001062,0.087278,-0.005183,0.040101,0.001248
0.148000,0.306425,0.000259,0.486068,0.306723,0.000193,0.486799,0.000298,-0.000066,0.000731,-0.000243,-0.001440,-0.000088,-0.001278,-0.000393,-0.004280,0.000154,0.009374,-0.001323,0.061319,0.001219,0.158675,-0.001468,-0.021629,0.002337,0.002701,-0.060921,0.003066,0.104371,-0.001203,0.048440,-0.002349
