time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
5.389000,0.294184,-0.000144,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016344,-0.000527,-0.012304,0.000369,-0.000106,0.000445,-0.000256,0.000000,0.000000,0.000000,-0.000605,0.000664,0.000273,1.255870,0.011736,1.636942,0.000536,-0.039235,0.000152,0.003785,-0.348144,0.003514,0.982439,0.003512,0.444566,-0.000198
5.390000,0.294183,-0.000145,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016343,-0.000527,-0.012299,0.000366,-0.000224,-0.000066,0.000157,0.000000,0.000000,0.000000,0.000497,-0.000672,0.000349,1.257125,0.016949,1.632687,-0.003321,-0.034544,-0.000122,0.005046,-0.342025,0.007737,0.975915,0.000751,0.439780,0.000129
5.391000,0.294183,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016344,-0.000524,-0.012306,0.000367,-0.000104,-0.000055,-0.000266,0.000000,0.000000,0.000000,-0.000347,0.001174,0.000357,1.255891,0.016908,1.637084,-0.000358,-0.041025,-0.000150,0.005008,-0.349973,0.005525,0.984299,0.003710,0.446372,0.000112
5.392000,0.294183,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000162,0.016344,-0.000522,-0.012304,0.000366,-0.000088,0.000408,0.000009,0.000000,0.000000,0.000000,-0.000879,-0.000046,0.001733,1.255734,0.012161,1.634287,0.001511,-0.036752,-0.004968,-0.001209,-0.344899,-0.000538,0.978690,0.004679,0.441832,0.004912
5.393000,0.294183,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016345,-0.000525,-0.012305,0.000374,-0.000021,-0.000464,-0.000443,0.000000,0.000000,0.000000,0.000491,0.000940,-0.002048,1.255082,0.021107,1.638893,-0.003293,-0.040205,0.008289,0.014684,-0.349797,0.014662,0.984215,0.001478,0.445528,-0.008288
5.394000,0.294184,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016343,-0.000524,-0.012303,0.000369,0.000151,0.000188,0.000273,0.000000,0.000000,0.000000,0.000088,-0.000581,-0.000088,1.253285,0.014446,1.631603,-0.001882,-0.034876,0.001418,0.005850,-0.342569,0.006968,0.975212,0.001631,0.439205,-0.001430
5.395000,0.294183,-0.000146,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016345,-0.000527,-0.012306,0.000370,0.000075,-0.000162,-0.000557,0.000000,0.000000,0.000000,0.000101,0.001231,-0.000218,1.254081,0.017963,1.640079,-0.001934,-0.041228,0.001871,0.007338,-0.351308,0.008371,0.985664,0.002314,0.446446,-0.001888
5.396000,0.294183,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016345,-0.000530,-0.012306,0.000372,-0.000090,-0.000580,-0.000201,0.000000,0.000000,0.000000,0.000723,0.000408,-0.001021,1.255747,0.022266,1.636508,-0.004123,-0.038346,0.004690,0.011426,-0.347147,0.013184,0.981328,0.000969,0.443610,-0.004678
5.397000,0.294183,-0.000148,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016344,-0.000528,-0.012304,0.000373,-0.000021,-0.000413,0.000152,0.000000,0.000000,0.000000,0.000649,-0.000140,-0.000878,1.255070,0.020659,1.632850,-0.003855,-0.036421,0.004190,0.010453,-0.344236,0.012166,0.977585,0.000907,0.441230,-0.004179
5.398000,0.294183,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000164,0.016343,-0.000524,-0.012301,0.000371,-0.000040,0.000113,0.000286,0.000000,0.000000,0.000000,-0.000635,-0.000887,-0.000555,1.255278,0.015243,1.631442,0.000650,-0.033797,0.003056,0.007724,-0.341166,0.006453,0.974326,0.004296,0.438531,-0.003098
5.399000,0.294184,-0.000146,0.470479,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016342,-0.000528,-0.012300,0.000371,0.000076,0.000071,0.000695,0.000000,0.000000,0.000000,0.000054,-0.001468,-0.000161,1.254061,0.015645,1.627258,-0.001776,-0.031763,0.001676,0.006462,-0.338071,0.007425,0.970156,0.001983,0.435885,-0.001686
5.400000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016344,-0.000523,-0.012305,0.000363,0.000025,0.000360,-0.000205,0.000000,0.000000,0.000000,-0.001070,0.000453,0.002207,1.254570,0.012657,1.636473,0.002177,-0.038501,-0.006635,-0.002729,-0.347451,-0.002008,0.981309,0.005487,0.443523,0.006568
5.401000,0.294183,-0.000144,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016345,-0.000528,-0.012307,0.000365,0.000017,0.000329,-0.000634,0.000000,0.000000,0.000000,0.000122,0.001602,0.000422,1.254676,0.012871,1.640853,-0.002012,-0.042529,-0.000379,0.003588,-0.352755,0.005374,0.987414,0.001216,0.447942,0.000361
5.402000,0.294184,-0.000144,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000161,0.016343,-0.000525,-0.012303,0.000367,0.000087,0.000504,0.000337,0.000000,0.000000,0.000000,-0.000129,-0.000787,0.000890,1.253926,0.011082,1.630964,-0.001123,-0.034153,-0.002014,0.001426,-0.341571,0.003074,0.974278,0.001755,0.438566,0.001993
5.403000,0.294184,-0.000147,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016343,-0.000524,-0.012300,0.000373,0.000165,-0.000347,0.000268,0.000000,0.000000,0.000000,-0.000086,-0.001033,-0.001727,1.253135,0.019871,1.631591,-0.001270,-0.033282,0.007166,0.013196,-0.340992,0.012038,0.973585,0.003259,0.437571,-0.007184
5.404000,0.294184,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016343,-0.000525,-0.012298,0.000365,-0.000074,-0.000235,0.000299,0.000000,0.000000,0.000000,0.000443,-0.000739,0.000788,1.255494,0.018719,1.631265,-0.003125,-0.034308,-0.001662,0.004028,-0.341598,0.007084,0.974787,0.001350,0.439078,0.001666
5.405000,0.294184,-0.000145,0.470475,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016346,-0.000522,-0.012307,0.000364,0.000028,0.000156,-0.000888,0.000000,0.000000,0.000000,-0.000836,0.002478,0.000839,1.254521,0.014701,1.643427,0.001361,-0.045594,-0.001845,0.002662,-0.356601,0.002448,0.991669,0.005003,0.451193,0.001781
5.406000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016344,-0.000527,-0.012304,0.000371,-0.000058,-0.000013,0.000069,0.000000,0.000000,0.000000,0.000074,-0.000203,-0.001044,1.255398,0.016425,1.633715,-0.001840,-0.036201,0.004764,0.009779,-0.344226,0.009795,0.977819,0.002020,0.441153,-0.004777
5.407000,0.294184,-0.000146,0.470479,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016342,-0.000529,-0.012300,0.000372,0.000203,0.000091,0.000877,0.000000,0.000000,0.000000,0.001575,-0.001899,-0.000888,1.252710,0.015417,1.625409,-0.007100,-0.030254,0.004222,0.008938,-0.336204,0.012996,0.967591,-0.003443,0.433932,-0.004164
5.408000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016344,-0.000525,-0.012305,0.000368,0.000136,-0.000284,-0.000339,0.000000,0.000000,0.000000,-0.000222,0.001146,0.000149,1.253413,0.019230,1.637784,-0.000795,-0.040926,0.000583,0.006423,-0.350421,0.007040,0.984188,0.003743,0.445808,-0.000614
5.409000,0.294183,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000163,0.016344,-0.000528,-0.012303,0.000369,-0.000368,-0.000330,-0.000296,0.000000,0.000000,0.000000,0.000102,0.000444,0.000429,1.258593,0.019653,1.637354,-0.001942,-0.038462,-0.000393,0.005573,-0.347116,0.007353,0.982232,0.002707,0.444405,0.000378
5.410000,0.294184,-0.000146,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016344,-0.000525,-0.012306,0.000372,0.000137,-0.000189,-0.000390,0.000000,0.000000,0.000000,-0.000432,0.001174,-0.001561,1.253440,0.018272,1.638344,-0.000061,-0.041025,0.006582,0.012140,-0.350681,0.010269,0.984551,0.004151,0.445954,-0.006622
5.411000,0.294184,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016343,-0.000527,-0.012302,0.000372,0.000091,0.000169,0.000166,0.000000,0.000000,0.000000,0.000831,-0.000331,-0.000525,1.253896,0.014682,1.632654,-0.004490,-0.035748,0.002955,0.007457,-0.343665,0.010000,0.976662,-0.000956,0.440295,-0.002935
5.412000,0.294184,-0.000147,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016344,-0.000524,-0.012305,0.000373,0.000087,-0.000019,-0.000073,0.000000,0.000000,0.000000,-0.000568,0.000574,-0.000546,1.253930,0.016619,1.635105,0.000418,-0.038922,0.003032,0.008105,-0.347556,0.007021,0.980992,0.004356,0.443682,-0.003076
5.413000,0.294183,-0.000147,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016343,-0.000525,-0.012302,0.000367,-0.000184,-0.000016,0.000470,0.000000,0.000000,0.000000,0.000124,-0.001383,0.001812,1.256686,0.016605,1.629582,-0.002009,-0.032065,-0.005243,-0.000173,-0.338694,0.003204,0.971915,0.002097,0.436946,0.005235
5.414000,0.294185,-0.000148,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000165,0.016343,-0.000525,-0.012304,0.000374,0.000196,-0.000202,0.000057,0.000000,0.000000,0.000000,0.000061,0.000286,-0.001171,1.252749,0.018524,1.633705,-0.001788,-0.037913,0.005220,0.010854,-0.346298,0.010698,0.979161,0.002504,0.442303,-0.005236
5.415000,0.294184,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016345,-0.000524,-0.012308,0.000371,0.000028,0.000007,-0.000466,0.000000,0.000000,0.000000,-0.000193,0.001067,0.000146,1.254473,0.016392,1.639166,-0.000898,-0.040658,0.000604,0.005611,-0.350416,0.006280,0.984720,0.003047,0.445882,-0.000634
5.416000,0.294185,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016344,-0.000525,-0.012305,0.000371,0.000279,0.000416,-0.000169,0.000000,0.000000,0.000000,-0.000789,0.000203,0.000162,1.251918,0.012107,1.636111,0.001187,-0.037627,0.000547,0.004291,-0.346836,0.003417,0.979897,0.004230,0.442049,-0.000600
5.417000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016344,-0.000523,-0.012306,0.000367,0.000052,0.000392,0.000028,0.000000,0.000000,0.000000,-0.000739,-0.000152,0.002636,1.254210,0.012364,1.634150,0.001018,-0.036386,-0.008127,-0.004308,-0.344704,-0.002252,0.978053,0.004297,0.441135,0.008077
5.418000,0.294184,-0.000149,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000166,0.016344,-0.000526,-0.012305,0.000380,-0.000258,-0.000787,0.000091,0.000000,0.000000,0.000000,0.000791,-0.000512,-0.002419,1.257395,0.024478,1.633516,-0.004345,-0.035122,0.009607,0.016996,-0.342816,0.017344,0.976914,0.001103,0.440473,-0.009587
5.419000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016344,-0.000522,-0.012305,0.000367,0.000224,0.000573,0.000067,0.000000,0.000000,0.000000,-0.000528,0.000308,0.001813,1.252488,0.010555,1.633700,0.000282,-0.037991,-0.005244,-0.001956,-0.346413,-0.000300,0.979208,0.003121,0.442336,0.005201
5.420000,0.294185,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016343,-0.000524,-0.012303,0.000373,0.000161,0.000093,0.000514,0.000000,0.000000,0.000000,0.000245,-0.001000,-0.000950,1.253086,0.015439,1.629127,-0.002432,-0.033407,0.004444,0.009169,-0.340401,0.009719,0.972547,0.001225,0.437479,-0.004447
5.421000,0.294185,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016345,-0.000525,-0.012309,0.000371,0.000019,-0.000366,-0.000389,0.000000,0.000000,0.000000,0.000464,0.001094,0.000249,1.254534,0.020101,1.638397,-0.003198,-0.040756,0.000242,0.006339,-0.350281,0.008842,0.984464,0.001532,0.445928,-0.000243
5.422000,0.294184,-0.000146,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016345,-0.000524,-0.012307,0.000365,-0.000140,0.000142,-0.000358,0.000000,0.000000,0.000000,-0.000172,0.000730,0.001018,1.256196,0.014881,1.638054,-0.000969,-0.039475,-0.002467,0.002093,-0.348667,0.003798,0.983250,0.002721,0.444972,0.002439
5.423000,0.294185,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016344,-0.000522,-0.012304,0.000364,0.000109,0.000376,0.000306,0.000000,0.000000,0.000000,-0.000763,-0.000864,0.001616,1.253617,0.012518,1.631293,0.001104,-0.033887,-0.004567,-0.000702,-0.341446,0.000140,0.974125,0.004337,0.438264,0.004518
5.424000,0.294184,-0.000147,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016344,-0.000526,-0.012306,0.000372,-0.000161,-0.000183,-0.000122,0.000000,0.000000,0.000000,0.000806,0.000728,-0.001558,1.256358,0.018252,1.635581,-0.004397,-0.039465,0.006570,0.012124,-0.347908,0.013451,0.982093,-0.000188,0.444778,-0.006554
5.425000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016344,-0.000524,-0.012305,0.000368,-0.000127,0.000237,0.000106,0.000000,0.000000,0.000000,0.000062,-0.000343,0.000228,1.256034,0.013953,1.633323,-0.001789,-0.035715,0.000305,0.004593,-0.343537,0.005999,0.977238,0.001645,0.440772,-0.000319
5.426000,0.294183,-0.000147,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016344,-0.000522,-0.012306,0.000366,-0.000250,-0.000332,-0.000001,0.000000,0.000000,0.000000,-0.000578,-0.000323,0.000926,1.257327,0.019789,1.634435,0.000456,-0.035786,-0.002144,0.003863,-0.343756,0.004445,0.978007,0.005166,0.441211,0.002102
5.427000,0.294184,-0.000147,0.470479,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016342,-0.000523,-0.012299,0.000366,0.000086,-0.000275,0.000564,0.000000,0.000000,0.000000,-0.000149,-0.001803,0.000560,1.253918,0.019242,1.628559,-0.001049,-0.030585,-0.000863,0.004983,-0.337295,0.006254,0.969570,0.003515,0.434789,0.000845
5.428000,0.294183,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016343,-0.000524,-0.012304,0.000367,-0.000176,0.000194,0.000050,0.000000,0.000000,0.000000,0.000111,0.000103,-0.000721,1.256595,0.014371,1.633842,-0.001961,-0.037272,0.003624,0.008035,-0.345167,0.008497,0.979114,0.001492,0.442489,-0.003637
5.429000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016344,-0.000522,-0.012304,0.000372,0.000206,-0.000003,-0.000258,0.000000,0.000000,0.000000,-0.000410,0.000529,-0.001630,1.252698,0.016427,1.636960,-0.000131,-0.038765,0.006821,0.011837,-0.348116,0.009931,0.981539,0.003687,0.443419,-0.006858
5.430000,0.294183,-0.000146,0.470475,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016346,-0.000523,-0.012309,0.000367,-0.000129,0.000041,-0.000780,0.000000,0.000000,0.000000,-0.000045,0.002032,0.000877,1.256130,0.015985,1.642356,-0.001412,-0.044037,-0.001969,0.002918,-0.354506,0.004795,0.989830,0.002503,0.449887,0.001941
5.431000,0.294183,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000162,0.016343,-0.000522,-0.012303,0.000364,-0.000162,0.000408,0.000141,0.000000,0.000000,0.000000,-0.000197,-0.000502,0.001987,1.256493,0.012144,1.632941,-0.000878,-0.035151,-0.005865,-0.002110,-0.342796,0.000608,0.976559,0.002306,0.440280,0.005840
5.432000,0.294183,-0.000147,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012549,0.000165,0.016344,-0.000523,-0.012303,0.000374,-0.000185,-0.000396,0.000257,0.000000,0.000000,0.000000,0.000064,-0.000890,-0.001255,1.256715,0.020430,1.631786,-0.001792,-0.033795,0.005513,0.011708,-0.341070,0.011473,0.974681,0.002890,0.438859,-0.005524
5.433000,0.294183,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016343,-0.000522,-0.012301,0.000371,0.000080,0.000190,0.000290,0.000000,0.000000,0.000000,-0.000415,-0.000830,-0.000776,1.254024,0.014442,1.631376,-0.000113,-0.033998,0.003830,0.008262,-0.341521,0.007297,0.974324,0.003347,0.438460,-0.003862
5.434000,0.294184,-0.000147,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016343,-0.000524,-0.012302,0.000371,0.000143,-0.000072,0.000002,0.000000,0.000000,0.000000,0.000615,0.000096,-0.000539,1.253318,0.017126,1.634258,-0.003724,-0.037243,0.003000,0.008222,-0.345712,0.010202,0.978832,0.000320,0.441804,-0.002991
5.435000,0.294184,-0.000146,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016343,-0.000524,-0.012303,0.000366,0.000006,0.000240,0.000193,0.000000,0.000000,0.000000,0.000384,-0.000587,0.001054,1.254725,0.013927,1.632383,-0.002918,-0.034854,-0.002590,0.001690,-0.342578,0.004863,0.975756,0.000572,0.439558,0.002591
5.436000,0.294184,-0.000145,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016345,-0.000526,-0.012307,0.000367,0.000043,-0.000096,-0.000509,0.000000,0.000000,0.000000,-0.000178,0.001609,0.000664,1.254374,0.017234,1.639558,-0.000957,-0.042553,-0.001223,0.004029,-0.352439,0.005336,0.986785,0.003203,0.447791,0.001191
5.437000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016344,-0.000526,-0.012305,0.000371,0.000029,-0.000046,0.000087,0.000000,0.000000,0.000000,0.000575,-0.000039,-0.001174,1.254501,0.016811,1.633525,-0.003592,-0.036779,0.005225,0.010354,-0.344870,0.011514,0.978184,0.000340,0.441524,-0.005217
5.438000,0.294184,-0.000145,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016345,-0.000522,-0.012308,0.000364,0.000096,0.000118,-0.000106,0.000000,0.000000,0.000000,-0.000723,0.000529,0.000973,1.253802,0.015093,1.635518,0.000966,-0.038775,-0.002316,0.002307,-0.347550,0.002538,0.981026,0.004695,0.443548,0.002264
5.439000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016344,-0.000525,-0.012300,0.000365,-0.000205,0.000079,0.000206,0.000000,0.000000,0.000000,-0.000479,-0.001091,0.000886,1.256817,0.015470,1.632293,0.000102,-0.033082,-0.002009,0.002724,-0.340492,0.003495,0.974226,0.003902,0.438219,0.001974
5.440000,0.294185,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000164,0.016345,-0.000527,-0.012306,0.000370,-0.000002,-0.000217,-0.000425,0.000000,0.000000,0.000000,0.001001,0.001545,-0.000980,1.254723,0.018573,1.638763,-0.005082,-0.042325,0.004539,0.010187,-0.351932,0.012678,0.986231,-0.000761,0.447566,-0.004519
5.441000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000162,0.016343,-0.000527,-0.012303,0.000369,-0.000001,0.000335,0.000143,0.000000,0.000000,0.000000,-0.000030,-0.000082,-0.000317,1.254806,0.012861,1.632920,-0.001475,-0.036622,0.002215,0.006180,-0.344494,0.006731,0.977786,0.001691,0.441384,-0.002234
5.442000,0.294184,-0.000147,0.470476,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016345,-0.000525,-0.012307,0.000372,-0.000020,-0.000349,-0.000144,0.000000,0.000000,0.000000,0.000227,0.000230,-0.001285,1.255001,0.019924,1.635911,-0.002371,-0.037726,0.005613,0.011658,-0.346453,0.011814,0.980323,0.002207,0.442779,-0.005621
5.443000,0.294184,-0.000145,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016344,-0.000523,-0.012305,0.000365,0.000140,0.000386,0.000003,0.000000,0.000000,0.000000,-0.000284,0.000152,0.001490,1.253386,0.012410,1.634369,-0.000575,-0.037449,-0.004121,-0.000288,-0.345943,0.001646,0.979104,0.002630,0.442040,0.004090
5.444000,0.294185,-0.000147,0.470479,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000165,0.016342,-0.000524,-0.012300,0.000368,0.000282,-0.000362,0.000774,0.000000,0.000000,0.000000,0.000260,-0.002136,-0.000100,1.251886,0.020077,1.626470,-0.002485,-0.029423,0.001456,0.007545,-0.335801,0.009129,0.967147,0.002205,0.433017,-0.001454
5.445000,0.294185,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012547,0.000163,0.016344,-0.000521,-0.012303,0.000368,0.000099,0.000243,-0.000216,0.000000,0.000000,0.000000,-0.000933,0.000340,0.000057,1.253666,0.013889,1.636579,0.001702,-0.038100,0.000905,0.005173,-0.347208,0.003815,0.980832,0.005111,0.442932,-0.000965
5.446000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000163,0.016343,-0.000524,-0.012302,0.000370,-0.000150,0.000087,0.000191,0.000000,0.000000,0.000000,0.000226,-0.000742,-0.000585,1.256265,0.015468,1.632435,-0.002361,-0.034310,0.003158,0.007891,-0.341838,0.008805,0.975444,0.001330,0.439338,-0.003163
5.447000,0.294184,-0.000146,0.470477,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000164,0.016343,-0.000524,-0.012302,0.000370,0.000040,-0.000106,-0.000044,0.000000,0.000000,0.000000,0.000157,-0.000083,-0.000439,1.254374,0.017446,1.634776,-0.002119,-0.036616,0.002645,0.007961,-0.345093,0.008875,0.978594,0.001999,0.441444,-0.002656
5.448000,0.294184,-0.000147,0.470478,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.012548,0.000165,0.016343,-0.000528,-0.012303,0.000368,-0.000024,-0.000525,-0.000050,0.000000,0.000000,0.000000,0.000570,0.000181,0.000359,1.255039,0.021709,1.634822,-0.003581,-0.037540,-0.000151,0.006420,-0.345940,0.009341,0.979631,0.001494,0.442515,0.000158
