time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.747000,0.306445,-0.000119,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000037,0.000464,-0.000019,-0.000813,0.000068,-0.000209,-0.000279,0.000120,0.000000,0.000000,0.000000,0.000410,-0.000575,0.000411,0.068702,0.009294,0.043983,-0.001493,-0.000428,-0.001233,0.001623,-0.003372,0.003216,0.029993,0.000468,0.018750,0.001235,0.001623,-0.003372,0.003216,0.029993,0.000468,0.018750,0.001235
0.748000,0.306445,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000464,-0.000017,-0.000815,0.000067,0.000032,0.000073,-0.000261,0.000000,0.000000,0.000000,-0.000562,0.000731,0.000478,0.063835,0.002180,0.051668,0.001918,-0.005003,-0.001472,-0.000796,-0.011049,-0.001679,0.037570,0.002383,0.022974,0.001469,-0.000796,-0.011049,-0.001679,0.037570,0.002383,0.022974,0.001469
0.749000,0.306446,-0.000120,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000465,-0.000019,-0.000818,0.000075,0.000156,-0.000452,-0.000324,0.000000,0.000000,0.000000,0.000255,0.000807,-0.002264,0.061210,0.012832,0.053020,-0.000950,-0.005276,0.008151,0.012090,-0.012140,0.010608,0.038142,0.001749,0.022813,-0.008150,0.012090,-0.012140,0.010608,0.038142,0.001749,0.022813,-0.008150
0.750000,0.306446,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000020,-0.000818,0.000070,0.000104,-0.000113,-0.000216,0.000000,0.000000,0.000000,0.000565,0.000538,0.000049,0.062233,0.005986,0.050879,-0.002038,-0.004336,0.000038,0.001880,-0.010386,0.003425,0.036326,-0.000773,0.021902,-0.000036,0.001880,-0.010386,0.003425,0.036326,-0.000773,0.021902,-0.000036
0.751000,0.306446,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000019,-0.000819,0.000069,0.000020,0.000106,-0.000165,0.000000,0.000000,0.000000,-0.000017,0.000596,0.000664,0.063950,0.001561,0.049868,0.000003,-0.004543,-0.002117,-0.001631,-0.010019,-0.000981,0.036276,0.000338,0.022381,0.002117,-0.001631,-0.010019,-0.000981,0.036276,0.000338,0.022381,0.002117
0.752000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000467,-0.000018,-0.000822,0.000070,0.000248,0.000294,-0.000459,0.000000,0.000000,0.000000,-0.000203,0.001366,0.000090,0.059238,-0.002275,0.055852,0.000655,-0.007248,-0.000105,-0.000795,-0.015282,-0.001267,0.041200,0.000182,0.024619,0.000104,-0.000795,-0.015282,-0.001267,0.041200,0.000182,0.024619,0.000104
0.753000,0.306447,-0.000118,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000465,-0.000021,-0.000818,0.000073,0.000394,-0.000017,0.000049,0.000000,0.000000,0.000000,-0.000339,0.000354,-0.000972,0.056256,0.003956,0.045527,0.001125,-0.003694,0.003619,0.004838,-0.009019,0.003053,0.032390,0.001960,0.019531,-0.003621,0.004838,-0.009019,0.003053,0.032390,0.001960,0.019531,-0.003621
0.754000,0.306446,-0.000118,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000464,-0.000019,-0.000815,0.000066,0.000227,0.000159,0.000224,0.000000,0.000000,0.000000,-0.000225,-0.000558,0.001604,0.059630,0.000421,0.041945,0.000730,-0.000492,-0.005417,-0.005281,-0.004203,-0.004198,0.027934,0.000826,0.016726,0.005417,-0.005281,-0.004203,-0.004198,0.027934,0.000826,0.016726,0.005417
0.755000,0.306446,-0.000117,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000035,0.000465,-0.000017,-0.000816,0.000067,-0.000020,0.000488,-0.000182,0.000000,0.000000,0.000000,-0.000611,-0.000086,0.000865,0.064674,-0.006256,0.050151,0.002087,-0.002145,-0.002827,-0.004737,-0.007598,-0.005499,0.034105,0.000778,0.020160,0.002824,-0.004737,-0.007598,-0.005499,0.034105,0.000778,0.020160,0.002824
0.756000,0.306445,-0.000118,0.486329,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000036,0.000464,-0.000019,-0.000814,0.000070,-0.000148,0.000036,0.000296,0.000000,0.000000,0.000000,0.000493,-0.000756,-0.000677,0.067333,0.002869,0.040471,-0.001784,0.000203,0.002580,0.003468,-0.001875,0.004027,0.027529,-0.001178,0.017522,-0.002578,0.003468,-0.001875,0.004027,0.027529,-0.001178,0.017522,-0.002578
0.757000,0.306446,-0.000117,0.486328,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000035,0.000465,-0.000022,-0.000817,0.000065,0.000086,0.000024,-0.000172,0.000000,0.000000,0.000000,0.000331,0.000703,0.001278,0.062533,0.003046,0.049949,-0.001224,-0.004911,-0.004278,-0.003337,-0.010629,-0.001157,0.036501,-0.000575,0.022458,0.004279,-0.003337,-0.010629,-0.001157,0.036501,-0.000575,0.022458,0.004279
0.758000,0.306446,-0.000117,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000035,0.000467,-0.000023,-0.000822,0.000063,-0.000064,0.000084,-0.000398,0.000000,0.000000,0.000000,0.000174,0.001263,0.001573,0.065541,0.001812,0.054623,-0.000678,-0.006884,-0.005316,-0.004752,-0.013574,-0.002675,0.041066,-0.000287,0.025475,0.005316,-0.004752,-0.013574,-0.002675,0.041066,-0.000287,0.025475,0.005316
0.759000,0.306446,-0.000119,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000467,-0.000023,-0.000823,0.000073,0.000093,-0.000336,-0.000416,0.000000,0.000000,0.000000,0.000968,0.001161,-0.001533,0.062307,0.010455,0.055031,-0.003456,-0.006535,0.005584,0.008796,-0.013845,0.009800,0.040490,-0.001255,0.024480,-0.005581,0.008796,-0.013845,0.009800,0.040490,-0.001255,0.024480,-0.005581
0.760000,0.306447,-0.000119,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000465,-0.000022,-0.000819,0.000073,0.000119,-0.000395,0.000419,0.000000,0.000000,0.000000,0.000645,-0.000896,-0.001579,0.061733,0.011656,0.038138,-0.002323,0.000681,0.005746,0.009325,-0.001542,0.009499,0.025231,0.000129,0.015660,-0.005743,0.009325,-0.001542,0.009499,0.025231,0.000129,0.015660,-0.005743
0.761000,0.306446,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000467,-0.000018,-0.000822,0.000070,0.000022,-0.000230,-0.000417,0.000000,0.000000,0.000000,-0.000816,0.001073,-0.000112,0.063776,0.008349,0.054996,0.002803,-0.006220,0.000602,0.003167,-0.013293,0.001161,0.040348,0.004565,0.024470,-0.000605,0.003167,-0.013293,0.001161,0.040348,0.004565,0.024470,-0.000605
0.762000,0.306446,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000467,-0.000020,-0.000822,0.000074,-0.000121,-0.000316,-0.000128,0.000000,0.000000,0.000000,0.000243,0.000396,-0.001432,0.066666,0.010115,0.049224,-0.000910,-0.003852,0.005235,0.008343,-0.008715,0.007639,0.035628,0.001220,0.022204,-0.005234,0.008343,-0.008715,0.007639,0.035628,0.001220,0.022204,-0.005234
0.763000,0.306446,-0.000118,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000468,-0.000016,-0.000824,0.000070,-0.000114,0.000151,-0.000371,0.000000,0.000000,0.000000,-0.000626,0.000676,-0.000168,0.066531,0.000587,0.054183,0.002143,-0.004838,0.000798,0.000985,-0.011242,-0.000754,0.038938,0.002272,0.023598,-0.000801,0.000985,-0.011242,-0.000754,0.038938,0.002272,0.023598,-0.000801
0.764000,0.306447,-0.000118,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000320,0.000036,0.000470,-0.000020,-0.000831,0.000069,0.000280,0.000354,-0.000958,0.000000,0.000000,0.000000,0.000418,0.002771,0.000608,0.058438,-0.003497,0.066149,-0.001520,-0.012190,-0.001921,-0.002986,-0.023504,-0.001405,0.050897,-0.002248,0.030297,0.001922,-0.002986,-0.023504,-0.001405,0.050897,-0.002248,0.030297,0.001922
0.765000,0.306446,-0.000119,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000468,-0.000019,-0.000826,0.000069,-0.000084,-0.000155,-0.000099,0.000000,0.000000,0.000000,0.000042,0.000084,0.000275,0.065875,0.006817,0.048793,-0.000205,-0.002771,-0.000755,0.001342,-0.007623,0.001837,0.034244,0.001235,0.020919,0.000755,0.001342,-0.007623,0.001837,0.034244,0.001235,0.020919,0.000755
0.766000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000468,-0.000019,-0.000824,0.000077,-0.000056,-0.000303,-0.000066,0.000000,0.000000,0.000000,0.000027,0.000056,-0.001687,0.065383,0.009893,0.048071,-0.000151,-0.002667,0.006136,0.009175,-0.007374,0.007666,0.033734,0.001930,0.020648,-0.006136,0.009175,-0.007374,0.007666,0.033734,0.001930,0.020648,-0.006136
0.767000,0.306446,-0.000119,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000468,-0.000021,-0.000824,0.000071,-0.000173,-0.000095,0.000106,0.000000,0.000000,0.000000,-0.000422,-0.000282,0.000509,0.067752,0.005608,0.044636,0.001413,-0.001485,-0.001568,0.000159,-0.004775,-0.000276,0.031237,0.002599,0.019664,0.001566,0.000159,-0.004775,-0.000276,0.031237,0.002599,0.019664,0.001566
0.768000,0.306447,-0.000119,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000320,0.000037,0.000468,-0.000020,-0.000826,0.000068,0.000203,0.000097,0.000028,0.000000,0.000000,0.000000,0.000113,0.000131,0.001297,0.060028,0.001750,0.046218,-0.000456,-0.002936,-0.004336,-0.003792,-0.007895,-0.002161,0.032445,-0.000080,0.019629,0.004336,-0.003792,-0.007895,-0.002161,0.032445,-0.000080,0.019629,0.004336
0.769000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000467,-0.000017,-0.000823,0.000070,-0.000099,0.000213,0.000368,0.000000,0.000000,0.000000,-0.000917,-0.000881,0.000111,0.066218,-0.000610,0.039328,0.003161,0.000616,-0.000180,-0.000359,-0.001283,-0.002554,0.026434,0.003037,0.016773,0.000177,-0.000359,-0.001283,-0.002554,0.026434,0.003037,0.016773,0.000177
0.770000,0.306447,-0.000118,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000467,-0.000019,-0.000823,0.000067,0.000119,0.000224,0.000116,0.000000,0.000000,0.000000,0.000223,-0.000506,-0.000238,0.061736,-0.000860,0.044400,-0.000836,-0.000700,0.001033,0.000777,-0.004841,0.001051,0.029570,-0.001014,0.017592,-0.001033,0.000777,-0.004841,0.001051,0.029570,-0.001014,0.017592,-0.001033
0.771000,0.306446,-0.000119,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000469,-0.000018,-0.000826,0.000067,-0.000175,-0.000011,-0.000560,0.000000,0.000000,0.000000,-0.000244,0.000598,0.000580,0.067773,0.003886,0.058116,0.000800,-0.004571,-0.001827,-0.000629,-0.011989,-0.000584,0.040686,0.001625,0.023937,0.001826,-0.000629,-0.011989,-0.000584,0.040686,0.001625,0.023937,0.001826
0.772000,0.306446,-0.000119,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000469,-0.000025,-0.000829,0.000069,-0.000174,-0.000367,-0.000371,0.000000,0.000000,0.000000,0.001289,0.001416,-0.000065,0.067788,0.011049,0.054329,-0.004588,-0.007442,0.000436,0.003831,-0.013699,0.007157,0.041772,-0.002257,0.026480,-0.000431,0.003831,-0.013699,0.007157,0.041772,-0.002257,0.026480,-0.000431
0.773000,0.306446,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000037,0.000467,-0.000021,-0.000821,0.000073,0.000026,-0.001844,0.000252,0.000000,0.000000,0.000000,0.000241,-0.000916,-0.007310,0.063758,0.040550,0.041664,-0.000907,0.000741,0.025804,0.038239,-0.002257,0.032062,0.027089,0.007609,0.016330,-0.025803,0.038239,-0.002257,0.032062,0.027089,0.007609,0.016330,-0.025803
0.774000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000468,-0.000020,-0.000825,0.000075,-0.000104,-0.001708,-0.000116,0.000000,0.000000,0.000000,-0.000123,0.000184,-0.006012,0.066393,0.037961,0.049144,0.000373,-0.003119,0.021267,0.032908,-0.008008,0.027107,0.034817,0.008350,0.021402,-0.021267,0.032908,-0.008008,0.027107,0.034817,0.008350,0.021402,-0.021267
0.775000,0.306446,-0.000120,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000469,-0.000019,-0.000826,0.000071,-0.000091,-0.001224,-0.000319,0.000000,0.000000,0.000000,-0.000237,0.000442,-0.003188,0.066129,0.028267,0.053296,0.000774,-0.004026,0.011371,0.020041,-0.010221,0.016681,0.037652,0.006718,0.022620,-0.011373,0.020041,-0.010221,0.016681,0.037652,0.006718,0.022620,-0.011373
0.776000,0.306446,-0.000120,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000469,-0.000018,-0.000827,0.000070,-0.000061,-0.000755,-0.000213,0.000000,0.000000,0.000000,-0.000395,0.000295,-0.001253,0.065517,0.018900,0.051174,0.001328,-0.003511,0.004595,0.010395,-0.009148,0.008458,0.036059,0.005307,0.021792,-0.004597,0.010395,-0.009148,0.008458,0.036059,0.005307,0.021792,-0.004597
0.777000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000469,-0.000018,-0.000828,0.000077,0.000188,-0.000537,-0.000028,0.000000,0.000000,0.000000,-0.000422,0.000764,-0.003036,0.060418,0.014564,0.047442,0.001424,-0.005159,0.010855,0.015325,-0.010432,0.011398,0.035290,0.004485,0.022039,-0.010857,0.015325,-0.010432,0.011398,0.035290,0.004485,0.022039,-0.010857
0.778000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000469,-0.000018,-0.000826,0.000068,-0.000131,-0.000578,0.000089,0.000000,0.000000,0.000000,-0.000279,-0.000140,-0.001012,0.066951,0.015374,0.045086,0.000925,-0.001988,0.003747,0.008467,-0.005538,0.007000,0.031847,0.004162,0.020036,-0.003748,0.008467,-0.005538,0.007000,0.031847,0.004162,0.020036,-0.003748
0.779000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000468,-0.000016,-0.000824,0.000072,-0.000123,-0.000557,0.000250,0.000000,0.000000,0.000000,-0.000078,-0.000887,-0.002105,0.066804,0.014912,0.041792,0.000224,0.000634,0.007582,0.012160,-0.001931,0.010053,0.027651,0.003360,0.017094,-0.007582,0.012160,-0.001931,0.010053,0.027651,0.003360,0.017094,-0.007582
0.780000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000469,-0.000020,-0.000827,0.000076,0.000089,-0.000518,-0.000174,0.000000,0.000000,0.000000,0.000848,0.000522,-0.002190,0.062467,0.014194,0.050390,-0.003029,-0.004309,0.007892,0.012250,-0.010174,0.012342,0.036095,-0.000044,0.021879,-0.007890,0.012250,-0.010174,0.012342,0.036095,-0.000044,0.021879,-0.007890
0.781000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000468,-0.000019,-0.000824,0.000076,0.000045,-0.000123,0.000317,0.000000,0.000000,0.000000,-0.000050,-0.000766,-0.000614,0.063344,0.006308,0.040428,0.000121,0.000208,0.002374,0.004315,-0.002469,0.003651,0.026993,0.001450,0.016673,-0.002374,0.004315,-0.002469,0.003651,0.026993,0.001450,0.016673,-0.002374
0.782000,0.306446,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000468,-0.000019,-0.000826,0.000070,-0.000077,-0.000172,0.000167,0.000000,0.000000,0.000000,-0.000079,-0.000002,0.001051,0.065851,0.007276,0.043450,0.000220,-0.002470,-0.003470,-0.001233,-0.005689,-0.000233,0.031419,0.001758,0.020145,0.003470,-0.001233,-0.005689,-0.000233,0.031419,0.001758,0.020145,0.003470
0.783000,0.306446,-0.000121,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000039,0.000469,-0.000019,-0.000827,0.000077,0.000070,-0.000052,-0.000277,0.000000,0.000000,0.000000,-0.000008,0.000604,-0.001323,0.062846,0.004898,0.052452,-0.000029,-0.004595,0.004864,0.006372,-0.011033,0.005057,0.037405,0.001003,0.022427,-0.004864,0.006372,-0.011033,0.005057,0.037405,0.001003,0.022427,-0.004864
0.784000,0.306446,-0.000118,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000036,0.000466,-0.000021,-0.000821,0.000071,0.000138,0.000550,0.000797,0.000000,0.000000,0.000000,-0.000196,-0.001680,0.000689,0.061434,-0.007431,0.030671,0.000622,0.003417,-0.002197,-0.004466,0.003434,-0.004399,0.018937,-0.000937,0.012207,0.002196,-0.004466,0.003434,-0.004399,0.018937,-0.000937,0.012207,0.002196
0.785000,0.306445,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000467,-0.000020,-0.000821,0.000072,-0.000165,-0.000233,0.000638,0.000000,0.000000,0.000000,0.000061,-0.001770,0.000059,0.067686,0.008442,0.033903,-0.000274,0.003731,0.000010,0.002605,0.003719,0.002955,0.020947,0.001506,0.013492,-0.000009,0.002605,0.003719,0.002955,0.020947,0.001506,0.013492,-0.000009
0.786000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000468,-0.000020,-0.000824,0.000071,-0.000065,-0.000142,-0.000301,0.000000,0.000000,0.000000,0.000435,0.000201,0.000042,0.065632,0.006625,0.052848,-0.001583,-0.003177,0.000067,0.002105,-0.009310,0.003331,0.036532,-0.000184,0.021631,-0.000065,0.002105,-0.009310,0.003331,0.036532,-0.000184,0.021631,-0.000065
0.787000,0.306446,-0.000119,0.486323,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000470,-0.000018,-0.000828,0.000073,-0.000008,0.000032,-0.000392,0.000000,0.000000,0.000000,-0.000343,0.000929,-0.000574,0.064505,0.003094,0.054796,0.001144,-0.005734,0.002228,0.003184,-0.012636,0.001779,0.039863,0.001799,0.024121,-0.002230,0.003184,-0.012636,0.001779,0.039863,0.001799,0.024121,-0.002230
0.788000,0.306445,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000468,-0.000021,-0.000825,0.000075,-0.000019,-0.000153,0.000172,0.000000,0.000000,0.000000,0.000862,-0.000495,-0.000925,0.064752,0.006850,0.043409,-0.003083,-0.000744,0.003461,0.005567,-0.004118,0.006861,0.029532,-0.001640,0.018184,-0.003457,0.005567,-0.004118,0.006861,0.029532,-0.001640,0.018184,-0.003457
0.789000,0.306446,-0.000120,0.486324,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000038,0.000468,-0.000020,-0.000826,0.000070,0.000106,-0.000063,0.000230,0.000000,0.000000,0.000000,0.000117,-0.000185,0.000974,0.062182,0.005053,0.042225,-0.000470,-0.001828,-0.003200,-0.001644,-0.005234,-0.000277,0.029729,0.000601,0.018623,0.003200,-0.001644,-0.005234,-0.000277,0.029729,0.000601,0.018623,0.003200
0.790000,0.306445,-0.000120,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000467,-0.000019,-0.000823,0.000075,-0.000171,0.000137,0.000499,0.000000,0.000000,0.000000,-0.000318,-0.001059,-0.000420,0.067875,0.001053,0.036736,0.001056,0.001236,0.001697,0.002028,0.000385,0.000803,0.024803,0.001280,0.016275,-0.001698,0.002028,0.000385,0.000803,0.024803,0.001280,0.016275,-0.001698
0.791000,0.306446,-0.000121,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000321,0.000039,0.000467,-0.000019,-0.000821,0.000079,0.000092,-0.000066,0.000178,0.000000,0.000000,0.000000,-0.000009,-0.000565,-0.001171,0.062428,0.005185,0.043109,-0.000028,-0.000488,0.004335,0.005932,-0.004126,0.004776,0.028835,0.001064,0.017411,-0.004335,0.005932,-0.004126,0.004776,0.028835,0.001064,0.017411,-0.004335
0.792000,0.306445,-0.000118,0.486325,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000036,0.000468,-0.000021,-0.000823,0.000071,-0.000328,0.000292,-0.000101,0.000000,0.000000,0.000000,-0.000602,-0.000139,0.001243,0.071101,-0.002212,0.048830,0.002045,-0.001983,-0.004138,-0.004809,-0.006044,-0.005081,0.034144,0.001587,0.021235,0.004136,-0.004809,-0.006044,-0.005081,0.034144,0.001587,0.021235,0.004136
0.793000,0.306445,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000038,0.000466,-0.000020,-0.000819,0.000071,-0.000012,-0.000260,0.000045,0.000000,0.000000,0.000000,-0.000054,-0.000330,0.000515,0.064685,0.009008,0.045727,0.000128,-0.001302,-0.001589,0.001180,-0.005397,0.001724,0.031175,0.002030,0.018931,0.001589,0.001180,-0.005397,0.001724,0.031175,0.002030,0.018931,0.001589
0.794000,0.306445,-0.000121,0.486327,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000039,0.000466,-0.000021,-0.000819,0.000078,0.000196,-0.000542,0.000379,0.000000,0.000000,0.000000,0.000626,-0.000539,-0.002225,0.060455,0.014751,0.038982,-0.002253,-0.000568,0.008024,0.012551,-0.003247,0.012064,0.026714,0.000848,0.016714,-0.008022,0.012551,-0.003247,0.012064,0.026714,0.000848,0.016714,-0.008022
0.795000,0.306445,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000021,-0.000819,0.000068,0.001912,0.000482,0.001209,0.000000,0.000000,0.000000,0.000397,-0.010688,0.001957,0.026219,-0.005978,0.022424,-0.001453,0.034951,-0.006645,-0.008474,0.032085,-0.005605,-0.020995,-0.002712,-0.027463,0.006650,-0.008474,0.032085,-0.005605,-0.020995,-0.002712,-0.027463,0.006650
0.796000,0.306444,-0.000120,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000323,0.000038,0.000467,-0.000018,-0.000820,0.000071,0.001235,-0.000131,0.000285,0.000000,0.000000,0.000000,-0.000570,-0.006468,0.000172,0.039875,0.006420,0.040955,0.001939,0.020179,-0.000386,0.001586,0.013738,0.000449,0.004263,0.003289,-0.008191,0.000386,0.001586,0.013738,0.000449,0.004263,0.003289,-0.008191,0.000386
0.797000,0.306445,-0.000119,0.486326,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000322,0.000037,0.000466,-0.000018,-0.000819,0.000072,0.001019,0.000513,0.000505,0.000000,0.000000,0.000000,-0.000538,-0.005459,0.000730,0.044086,-0.006573,0.036510,0.001830,0.016649,-0.002339,-0.004347,0.012215,-0.005076,0.006237,0.000448,-0.004164,0.002339,-0.004347,0.012215,-0.005076,0.006237,0.000448,-0.004164,0.002339
